image_path,anatomical_view
/content/drive/MyDrive/281_final_project/plane_classification_data/Training/pituitary/Tr-pi_0587.jpg,axial
/content/drive/MyDrive/281_final_project/plane_classification_data/Training/pituitary/Tr-pi_0588.jpg,coronal
/content/drive/MyDrive/281_final_project/plane_classification_data/Training/pituitary/Tr-pi_0589.jpg,axial
/content/drive/MyDrive/281_final_project/plane_classification_data/Training/pituitary/Tr-pi_0590.jpg,axial
/content/drive/MyDrive/281_final_project/plane_classification_data/Training/pituitary/Tr-pi_0591.jpg,axial
/content/drive/MyDrive/281_final_project/plane_classification_data/Training/pituitary/Tr-pi_0592.jpg,axial
/content/drive/MyDrive/281_final_project/plane_classification_data/Training/pituitary/Tr-pi_0593.jpg,axial
/content/drive/MyDrive/281_final_project/plane_classification_data/Training/pituitary/Tr-pi_0594.jpg,axial
/content/drive/MyDrive/281_final_project/plane_classification_data/Training/pituitary/Tr-pi_0595.jpg,axial
/content/drive/MyDrive/281_final_project/plane_classification_data/Training/pituitary/Tr-pi_0596.jpg,axial
/content/drive/MyDrive/281_final_project/plane_classification_data/Training/pituitary/Tr-pi_0597.jpg,coronal
/content/drive/MyDrive/281_final_project/plane_classification_data/Training/pituitary/Tr-pi_0598.jpg,axial
/content/drive/MyDrive/281_final_project/plane_classification_data/Training/pituitary/Tr-pi_0599.jpg,axial
/content/drive/MyDrive/281_final_project/plane_classification_data/Training/pituitary/Tr-pi_0600.jpg,axial
/content/drive/MyDrive/281_final_project/plane_classification_data/Training/pituitary/Tr-pi_0601.jpg,axial
/content/drive/MyDrive/281_final_project/plane_classification_data/Training/pituitary/Tr-pi_0602.jpg,axial
/content/drive/MyDrive/281_final_project/plane_classification_data/Training/pituitary/Tr-pi_0603.jpg,axial
/content/drive/MyDrive/281_final_project/plane_classification_data/Training/pituitary/Tr-pi_0604.jpg,axial
/content/drive/MyDrive/281_final_project/plane_classification_data/Training/pituitary/Tr-pi_0605.jpg,coronal
/content/drive/MyDrive/281_final_project/plane_classification_data/Training/pituitary/Tr-pi_0606.jpg,axial
/content/drive/MyDrive/281_final_project/plane_classification_data/Training/pituitary/Tr-pi_0607.jpg,axial
/content/drive/MyDrive/281_final_project/plane_classification_data/Training/pituitary/Tr-pi_0608.jpg,axial
/content/drive/MyDrive/281_final_project/plane_classification_data/Training/pituitary/Tr-pi_0609.jpg,axial
/content/drive/MyDrive/281_final_project/plane_classification_data/Training/pituitary/Tr-pi_0610.jpg,axial
/content/drive/MyDrive/281_final_project/plane_classification_data/Training/pituitary/Tr-pi_0611.jpg,axial
/content/drive/MyDrive/281_final_project/plane_classification_data/Training/pituitary/Tr-pi_0612.jpg,axial
/content/drive/MyDrive/281_final_project/plane_classification_data/Training/pituitary/Tr-pi_0613.jpg,axial
/content/drive/MyDrive/281_final_project/plane_classification_data/Training/pituitary/Tr-pi_0614.jpg,coronal
/content/drive/MyDrive/281_final_project/plane_classification_data/Training/pituitary/Tr-pi_0615.jpg,axial
/content/drive/MyDrive/281_final_project/plane_classification_data/Training/pituitary/Tr-pi_0616.jpg,axial
/content/drive/MyDrive/281_final_project/plane_classification_data/Training/pituitary/Tr-pi_0617.jpg,axial
/content/drive/MyDrive/281_final_project/plane_classification_data/Training/pituitary/Tr-pi_0618.jpg,axial
/content/drive/MyDrive/281_final_project/plane_classification_data/Training/pituitary/Tr-pi_0619.jpg,axial
/content/drive/MyDrive/281_final_project/plane_classification_data/Training/pituitary/Tr-pi_0620.jpg,axial
/content/drive/MyDrive/281_final_project/plane_classification_data/Training/pituitary/Tr-pi_0621.jpg,axial
/content/drive/MyDrive/281_final_project/plane_classification_data/Training/pituitary/Tr-pi_0622.jpg,coronal
/content/drive/MyDrive/281_final_project/plane_classification_data/Training/pituitary/Tr-pi_0623.jpg,axial
/content/drive/MyDrive/281_final_project/plane_classification_data/Training/pituitary/Tr-pi_0624.jpg,axial
/content/drive/MyDrive/281_final_project/plane_classification_data/Training/pituitary/Tr-pi_0625.jpg,axial
/content/drive/MyDrive/281_final_project/plane_classification_data/Training/pituitary/Tr-pi_0626.jpg,axial
/content/drive/MyDrive/281_final_project/plane_classification_data/Training/pituitary/Tr-pi_0627.jpg,axial
/content/drive/MyDrive/281_final_project/plane_classification_data/Training/pituitary/Tr-pi_0628.jpg,axial
/content/drive/MyDrive/281_final_project/plane_classification_data/Training/pituitary/Tr-pi_0629.jpg,axial
/content/drive/MyDrive/281_final_project/plane_classification_data/Training/pituitary/Tr-pi_0630.jpg,axial
/content/drive/MyDrive/281_final_project/plane_classification_data/Training/pituitary/Tr-pi_0631.jpg,axial
/content/drive/MyDrive/281_final_project/plane_classification_data/Training/pituitary/Tr-pi_0632.jpg,coronal
/content/drive/MyDrive/281_final_project/plane_classification_data/Training/pituitary/Tr-pi_0633.jpg,axial
/content/drive/MyDrive/281_final_project/plane_classification_data/Training/pituitary/Tr-pi_0634.jpg,axial
/content/drive/MyDrive/281_final_project/plane_classification_data/Training/pituitary/Tr-pi_0635.jpg,axial
/content/drive/MyDrive/281_final_project/plane_classification_data/Training/pituitary/Tr-pi_0636.jpg,axial
/content/drive/MyDrive/281_final_project/plane_classification_data/Training/pituitary/Tr-pi_0637.jpg,axial
/content/drive/MyDrive/281_final_project/plane_classification_data/Training/pituitary/Tr-pi_0638.jpg,axial
/content/drive/MyDrive/281_final_project/plane_classification_data/Training/pituitary/Tr-pi_0639.jpg,axial
/content/drive/MyDrive/281_final_project/plane_classification_data/Training/pituitary/Tr-pi_0640.jpg,sagittal
/content/drive/MyDrive/281_final_project/plane_classification_data/Training/pituitary/Tr-pi_0641.jpg,axial
/content/drive/MyDrive/281_final_project/plane_classification_data/Training/pituitary/Tr-pi_0642.jpg,axial
/content/drive/MyDrive/281_final_project/plane_classification_data/Training/pituitary/Tr-pi_0643.jpg,axial
/content/drive/MyDrive/281_final_project/plane_classification_data/Training/pituitary/Tr-pi_0644.jpg,axial
/content/drive/MyDrive/281_final_project/plane_classification_data/Training/pituitary/Tr-pi_0645.jpg,axial
/content/drive/MyDrive/281_final_project/plane_classification_data/Training/pituitary/Tr-pi_0646.jpg,axial
/content/drive/MyDrive/281_final_project/plane_classification_data/Training/pituitary/Tr-pi_0647.jpg,axial
/content/drive/MyDrive/281_final_project/plane_classification_data/Training/pituitary/Tr-pi_0648.jpg,axial
/content/drive/MyDrive/281_final_project/plane_classification_data/Training/pituitary/Tr-pi_0649.jpg,sagittal
/content/drive/MyDrive/281_final_project/plane_classification_data/Training/pituitary/Tr-pi_0650.jpg,axial
/content/drive/MyDrive/281_final_project/plane_classification_data/Training/pituitary/Tr-pi_0651.jpg,axial
/content/drive/MyDrive/281_final_project/plane_classification_data/Training/pituitary/Tr-pi_0652.jpg,axial
/content/drive/MyDrive/281_final_project/plane_classification_data/Training/pituitary/Tr-pi_0653.jpg,axial
/content/drive/MyDrive/281_final_project/plane_classification_data/Training/pituitary/Tr-pi_0654.jpg,axial
/content/drive/MyDrive/281_final_project/plane_classification_data/Training/pituitary/Tr-pi_0655.jpg,axial
/content/drive/MyDrive/281_final_project/plane_classification_data/Training/pituitary/Tr-pi_0656.jpg,axial
/content/drive/MyDrive/281_final_project/plane_classification_data/Training/pituitary/Tr-pi_0657.jpg,sagittal
/content/drive/MyDrive/281_final_project/plane_classification_data/Training/pituitary/Tr-pi_0658.jpg,axial
/content/drive/MyDrive/281_final_project/plane_classification_data/Training/pituitary/Tr-pi_0659.jpg,axial
/content/drive/MyDrive/281_final_project/plane_classification_data/Training/pituitary/Tr-pi_0660.jpg,axial
/content/drive/MyDrive/281_final_project/plane_classification_data/Training/pituitary/Tr-pi_0661.jpg,axial
/content/drive/MyDrive/281_final_project/plane_classification_data/Training/pituitary/Tr-pi_0662.jpg,axial
/content/drive/MyDrive/281_final_project/plane_classification_data/Training/pituitary/Tr-pi_0663.jpg,axial
/content/drive/MyDrive/281_final_project/plane_classification_data/Training/pituitary/Tr-pi_0664.jpg,axial
/content/drive/MyDrive/281_final_project/plane_classification_data/Training/pituitary/Tr-pi_0665.jpg,axial
/content/drive/MyDrive/281_final_project/plane_classification_data/Training/pituitary/Tr-pi_0666.jpg,sagittal
/content/drive/MyDrive/281_final_project/plane_classification_data/Training/pituitary/Tr-pi_0667.jpg,axial
/content/drive/MyDrive/281_final_project/plane_classification_data/Training/pituitary/Tr-pi_0668.jpg,coronal
/content/drive/MyDrive/281_final_project/plane_classification_data/Training/pituitary/Tr-pi_0669.jpg,coronal
/content/drive/MyDrive/281_final_project/plane_classification_data/Training/pituitary/Tr-pi_0670.jpg,coronal
/content/drive/MyDrive/281_final_project/plane_classification_data/Training/pituitary/Tr-pi_0671.jpg,coronal
/content/drive/MyDrive/281_final_project/plane_classification_data/Training/pituitary/Tr-pi_0672.jpg,coronal
/content/drive/MyDrive/281_final_project/plane_classification_data/Training/pituitary/Tr-pi_0673.jpg,coronal
/content/drive/MyDrive/281_final_project/plane_classification_data/Training/pituitary/Tr-pi_0674.jpg,sagittal
/content/drive/MyDrive/281_final_project/plane_classification_data/Training/pituitary/Tr-pi_0675.jpg,coronal
/content/drive/MyDrive/281_final_project/plane_classification_data/Training/pituitary/Tr-pi_0676.jpg,coronal
/content/drive/MyDrive/281_final_project/plane_classification_data/Training/pituitary/Tr-pi_0677.jpg,coronal
/content/drive/MyDrive/281_final_project/plane_classification_data/Training/pituitary/Tr-pi_0678.jpg,coronal
/content/drive/MyDrive/281_final_project/plane_classification_data/Training/pituitary/Tr-pi_0679.jpg,coronal
/content/drive/MyDrive/281_final_project/plane_classification_data/Training/pituitary/Tr-pi_0680.jpg,coronal
/content/drive/MyDrive/281_final_project/plane_classification_data/Training/pituitary/Tr-pi_0681.jpg,coronal
/content/drive/MyDrive/281_final_project/plane_classification_data/Training/pituitary/Tr-pi_0682.jpg,coronal
/content/drive/MyDrive/281_final_project/plane_classification_data/Training/pituitary/Tr-pi_0683.jpg,coronal
/content/drive/MyDrive/281_final_project/plane_classification_data/Training/pituitary/Tr-pi_0684.jpg,coronal
/content/drive/MyDrive/281_final_project/plane_classification_data/Training/pituitary/Tr-pi_0685.jpg,coronal
/content/drive/MyDrive/281_final_project/plane_classification_data/Training/pituitary/Tr-pi_0686.jpg,coronal
/content/drive/MyDrive/281_final_project/plane_classification_data/Training/pituitary/Tr-pi_0687.jpg,coronal
/content/drive/MyDrive/281_final_project/plane_classification_data/Training/pituitary/Tr-pi_0688.jpg,coronal
/content/drive/MyDrive/281_final_project/plane_classification_data/Training/pituitary/Tr-pi_0689.jpg,coronal
/content/drive/MyDrive/281_final_project/plane_classification_data/Training/pituitary/Tr-pi_0690.jpg,axial
/content/drive/MyDrive/281_final_project/plane_classification_data/Training/pituitary/Tr-pi_0691.jpg,coronal
/content/drive/MyDrive/281_final_project/plane_classification_data/Training/pituitary/Tr-pi_0692.jpg,axial
/content/drive/MyDrive/281_final_project/plane_classification_data/Training/pituitary/Tr-pi_0693.jpg,axial
/content/drive/MyDrive/281_final_project/plane_classification_data/Training/pituitary/Tr-pi_0694.jpg,axial
/content/drive/MyDrive/281_final_project/plane_classification_data/Training/pituitary/Tr-pi_0695.jpg,sagittal
/content/drive/MyDrive/281_final_project/plane_classification_data/Training/pituitary/Tr-pi_0696.jpg,axial
/content/drive/MyDrive/281_final_project/plane_classification_data/Training/pituitary/Tr-pi_0697.jpg,axial
/content/drive/MyDrive/281_final_project/plane_classification_data/Training/pituitary/Tr-pi_0698.jpg,axial
/content/drive/MyDrive/281_final_project/plane_classification_data/Training/pituitary/Tr-pi_0699.jpg,coronal
/content/drive/MyDrive/281_final_project/plane_classification_data/Training/pituitary/Tr-pi_0700.jpg,coronal
/content/drive/MyDrive/281_final_project/plane_classification_data/Training/pituitary/Tr-pi_0701.jpg,coronal
/content/drive/MyDrive/281_final_project/plane_classification_data/Training/pituitary/Tr-pi_0702.jpg,axial
/content/drive/MyDrive/281_final_project/plane_classification_data/Training/pituitary/Tr-pi_0703.jpg,axial
/content/drive/MyDrive/281_final_project/plane_classification_data/Training/pituitary/Tr-pi_0704.jpg,axial
/content/drive/MyDrive/281_final_project/plane_classification_data/Training/pituitary/Tr-pi_0705.jpg,axial
/content/drive/MyDrive/281_final_project/plane_classification_data/Training/pituitary/Tr-pi_0706.jpg,axial
/content/drive/MyDrive/281_final_project/plane_classification_data/Training/pituitary/Tr-pi_0707.jpg,axial
/content/drive/MyDrive/281_final_project/plane_classification_data/Training/pituitary/Tr-pi_0708.jpg,coronal
/content/drive/MyDrive/281_final_project/plane_classification_data/Training/pituitary/Tr-pi_0709.jpg,axial
/content/drive/MyDrive/281_final_project/plane_classification_data/Training/pituitary/Tr-pi_0710.jpg,axial
/content/drive/MyDrive/281_final_project/plane_classification_data/Training/pituitary/Tr-pi_0711.jpg,axial
/content/drive/MyDrive/281_final_project/plane_classification_data/Training/pituitary/Tr-pi_0712.jpg,axial
/content/drive/MyDrive/281_final_project/plane_classification_data/Training/pituitary/Tr-pi_0713.jpg,axial
/content/drive/MyDrive/281_final_project/plane_classification_data/Training/pituitary/Tr-pi_0714.jpg,axial
/content/drive/MyDrive/281_final_project/plane_classification_data/Training/pituitary/Tr-pi_0715.jpg,axial
/content/drive/MyDrive/281_final_project/plane_classification_data/Training/pituitary/Tr-pi_0716.jpg,axial
/content/drive/MyDrive/281_final_project/plane_classification_data/Training/pituitary/Tr-pi_0717.jpg,axial
/content/drive/MyDrive/281_final_project/plane_classification_data/Training/pituitary/Tr-pi_0718.jpg,coronal
/content/drive/MyDrive/281_final_project/plane_classification_data/Training/pituitary/Tr-pi_0719.jpg,axial
/content/drive/MyDrive/281_final_project/plane_classification_data/Training/pituitary/Tr-pi_0720.jpg,axial
/content/drive/MyDrive/281_final_project/plane_classification_data/Training/pituitary/Tr-pi_0721.jpg,axial
/content/drive/MyDrive/281_final_project/plane_classification_data/Training/pituitary/Tr-pi_0722.jpg,axial
/content/drive/MyDrive/281_final_project/plane_classification_data/Training/pituitary/Tr-pi_0723.jpg,axial
/content/drive/MyDrive/281_final_project/plane_classification_data/Training/pituitary/Tr-pi_0724.jpg,axial
/content/drive/MyDrive/281_final_project/plane_classification_data/Training/pituitary/Tr-pi_0725.jpg,axial
/content/drive/MyDrive/281_final_project/plane_classification_data/Training/pituitary/Tr-pi_0726.jpg,coronal
/content/drive/MyDrive/281_final_project/plane_classification_data/Training/pituitary/Tr-pi_0727.jpg,axial
/content/drive/MyDrive/281_final_project/plane_classification_data/Training/pituitary/Tr-pi_0728.jpg,axial
/content/drive/MyDrive/281_final_project/plane_classification_data/Training/pituitary/Tr-pi_0729.jpg,axial
/content/drive/MyDrive/281_final_project/plane_classification_data/Training/pituitary/Tr-pi_0730.jpg,axial
/content/drive/MyDrive/281_final_project/plane_classification_data/Training/pituitary/Tr-pi_0731.jpg,axial
/content/drive/MyDrive/281_final_project/plane_classification_data/Training/pituitary/Tr-pi_0732.jpg,axial
/content/drive/MyDrive/281_final_project/plane_classification_data/Training/pituitary/Tr-pi_0733.jpg,axial
/content/drive/MyDrive/281_final_project/plane_classification_data/Training/pituitary/Tr-pi_0734.jpg,axial
/content/drive/MyDrive/281_final_project/plane_classification_data/Training/pituitary/Tr-pi_0735.jpg,coronal
/content/drive/MyDrive/281_final_project/plane_classification_data/Training/pituitary/Tr-pi_0736.jpg,axial
/content/drive/MyDrive/281_final_project/plane_classification_data/Training/pituitary/Tr-pi_0737.jpg,axial
/content/drive/MyDrive/281_final_project/plane_classification_data/Training/pituitary/Tr-pi_0738.jpg,axial
/content/drive/MyDrive/281_final_project/plane_classification_data/Training/pituitary/Tr-pi_0739.jpg,axial
/content/drive/MyDrive/281_final_project/plane_classification_data/Training/pituitary/Tr-pi_0740.jpg,axial
/content/drive/MyDrive/281_final_project/plane_classification_data/Training/pituitary/Tr-pi_0741.jpg,axial
/content/drive/MyDrive/281_final_project/plane_classification_data/Training/pituitary/Tr-pi_0742.jpg,coronal
/content/drive/MyDrive/281_final_project/plane_classification_data/Training/pituitary/Tr-pi_0743.jpg,coronal
/content/drive/MyDrive/281_final_project/plane_classification_data/Training/pituitary/Tr-pi_0744.jpg,coronal
/content/drive/MyDrive/281_final_project/plane_classification_data/Training/pituitary/Tr-pi_0745.jpg,coronal
/content/drive/MyDrive/281_final_project/plane_classification_data/Training/pituitary/Tr-pi_0746.jpg,coronal
/content/drive/MyDrive/281_final_project/plane_classification_data/Training/pituitary/Tr-pi_0747.jpg,coronal
/content/drive/MyDrive/281_final_project/plane_classification_data/Training/pituitary/Tr-pi_0748.jpg,coronal
/content/drive/MyDrive/281_final_project/plane_classification_data/Training/pituitary/Tr-pi_0749.jpg,axial
/content/drive/MyDrive/281_final_project/plane_classification_data/Training/pituitary/Tr-pi_0750.jpg,coronal
/content/drive/MyDrive/281_final_project/plane_classification_data/Training/pituitary/Tr-pi_0751.jpg,coronal
/content/drive/MyDrive/281_final_project/plane_classification_data/Training/pituitary/Tr-pi_0752.jpg,coronal
/content/drive/MyDrive/281_final_project/plane_classification_data/Training/pituitary/Tr-pi_0753.jpg,coronal
/content/drive/MyDrive/281_final_project/plane_classification_data/Training/pituitary/Tr-pi_0754.jpg,coronal
/content/drive/MyDrive/281_final_project/plane_classification_data/Training/pituitary/Tr-pi_0755.jpg,coronal
/content/drive/MyDrive/281_final_project/plane_classification_data/Training/pituitary/Tr-pi_0756.jpg,coronal
/content/drive/MyDrive/281_final_project/plane_classification_data/Training/pituitary/Tr-pi_0757.jpg,coronal
/content/drive/MyDrive/281_final_project/plane_classification_data/Training/pituitary/Tr-pi_0758.jpg,coronal
/content/drive/MyDrive/281_final_project/plane_classification_data/Training/pituitary/Tr-pi_0759.jpg,coronal
/content/drive/MyDrive/281_final_project/plane_classification_data/Training/pituitary/Tr-pi_0760.jpg,coronal
/content/drive/MyDrive/281_final_project/plane_classification_data/Training/pituitary/Tr-pi_0761.jpg,coronal
/content/drive/MyDrive/281_final_project/plane_classification_data/Training/pituitary/Tr-pi_0762.jpg,coronal
/content/drive/MyDrive/281_final_project/plane_classification_data/Training/pituitary/Tr-pi_0763.jpg,coronal
/content/drive/MyDrive/281_final_project/plane_classification_data/Training/pituitary/Tr-pi_0764.jpg,coronal
/content/drive/MyDrive/281_final_project/plane_classification_data/Training/pituitary/Tr-pi_0765.jpg,coronal
/content/drive/MyDrive/281_final_project/plane_classification_data/Training/pituitary/Tr-pi_0766.jpg,axial
/content/drive/MyDrive/281_final_project/plane_classification_data/Training/pituitary/Tr-pi_0767.jpg,coronal
/content/drive/MyDrive/281_final_project/plane_classification_data/Training/pituitary/Tr-pi_0768.jpg,coronal
/content/drive/MyDrive/281_final_project/plane_classification_data/Training/pituitary/Tr-pi_0769.jpg,coronal
/content/drive/MyDrive/281_final_project/plane_classification_data/Training/pituitary/Tr-pi_0770.jpg,coronal
/content/drive/MyDrive/281_final_project/plane_classification_data/Training/pituitary/Tr-pi_0771.jpg,coronal
/content/drive/MyDrive/281_final_project/plane_classification_data/Training/pituitary/Tr-pi_0772.jpg,coronal
/content/drive/MyDrive/281_final_project/plane_classification_data/Training/pituitary/Tr-pi_0773.jpg,axial
/content/drive/MyDrive/281_final_project/plane_classification_data/Training/pituitary/Tr-pi_0774.jpg,coronal
/content/drive/MyDrive/281_final_project/plane_classification_data/Training/pituitary/Tr-pi_0775.jpg,coronal
/content/drive/MyDrive/281_final_project/plane_classification_data/Training/pituitary/Tr-pi_0776.jpg,coronal
/content/drive/MyDrive/281_final_project/plane_classification_data/Training/pituitary/Tr-pi_0777.jpg,coronal
/content/drive/MyDrive/281_final_project/plane_classification_data/Training/pituitary/Tr-pi_0778.jpg,coronal
/content/drive/MyDrive/281_final_project/plane_classification_data/Training/pituitary/Tr-pi_0779.jpg,coronal
/content/drive/MyDrive/281_final_project/plane_classification_data/Training/pituitary/Tr-pi_0780.jpg,coronal
/content/drive/MyDrive/281_final_project/plane_classification_data/Training/pituitary/Tr-pi_0781.jpg,coronal
/content/drive/MyDrive/281_final_project/plane_classification_data/Training/pituitary/Tr-pi_0782.jpg,coronal
/content/drive/MyDrive/281_final_project/plane_classification_data/Training/pituitary/Tr-pi_0783.jpg,coronal
/content/drive/MyDrive/281_final_project/plane_classification_data/Training/pituitary/Tr-pi_0784.jpg,coronal
/content/drive/MyDrive/281_final_project/plane_classification_data/Training/pituitary/Tr-pi_0785.jpg,coronal
/content/drive/MyDrive/281_final_project/plane_classification_data/Training/pituitary/Tr-pi_0786.jpg,coronal
/content/drive/MyDrive/281_final_project/plane_classification_data/Training/pituitary/Tr-pi_0787.jpg,coronal
/content/drive/MyDrive/281_final_project/plane_classification_data/Training/pituitary/Tr-pi_0788.jpg,coronal
/content/drive/MyDrive/281_final_project/plane_classification_data/Training/pituitary/Tr-pi_0789.jpg,coronal
/content/drive/MyDrive/281_final_project/plane_classification_data/Training/pituitary/Tr-pi_0790.jpg,coronal
/content/drive/MyDrive/281_final_project/plane_classification_data/Training/pituitary/Tr-pi_0791.jpg,coronal
/content/drive/MyDrive/281_final_project/plane_classification_data/Training/pituitary/Tr-pi_0792.jpg,coronal
/content/drive/MyDrive/281_final_project/plane_classification_data/Training/pituitary/Tr-pi_0793.jpg,coronal
/content/drive/MyDrive/281_final_project/plane_classification_data/Training/pituitary/Tr-pi_0794.jpg,coronal
/content/drive/MyDrive/281_final_project/plane_classification_data/Training/pituitary/Tr-pi_0795.jpg,axial
/content/drive/MyDrive/281_final_project/plane_classification_data/Training/pituitary/Tr-pi_0796.jpg,coronal
/content/drive/MyDrive/281_final_project/plane_classification_data/Training/pituitary/Tr-pi_0797.jpg,coronal
/content/drive/MyDrive/281_final_project/plane_classification_data/Training/pituitary/Tr-pi_0798.jpg,coronal
/content/drive/MyDrive/281_final_project/plane_classification_data/Training/pituitary/Tr-pi_0799.jpg,coronal
/content/drive/MyDrive/281_final_project/plane_classification_data/Training/pituitary/Tr-pi_0800.jpg,coronal
/content/drive/MyDrive/281_final_project/plane_classification_data/Training/pituitary/Tr-pi_0801.jpg,coronal
/content/drive/MyDrive/281_final_project/plane_classification_data/Training/pituitary/Tr-pi_0802.jpg,axial
/content/drive/MyDrive/281_final_project/plane_classification_data/Training/pituitary/Tr-pi_0803.jpg,coronal
/content/drive/MyDrive/281_final_project/plane_classification_data/Training/pituitary/Tr-pi_0804.jpg,coronal
/content/drive/MyDrive/281_final_project/plane_classification_data/Training/pituitary/Tr-pi_0805.jpg,coronal
/content/drive/MyDrive/281_final_project/plane_classification_data/Training/pituitary/Tr-pi_0806.jpg,coronal
/content/drive/MyDrive/281_final_project/plane_classification_data/Training/pituitary/Tr-pi_0807.jpg,coronal
/content/drive/MyDrive/281_final_project/plane_classification_data/Training/pituitary/Tr-pi_0808.jpg,coronal
/content/drive/MyDrive/281_final_project/plane_classification_data/Training/pituitary/Tr-pi_0809.jpg,coronal
/content/drive/MyDrive/281_final_project/plane_classification_data/Training/pituitary/Tr-pi_0810.jpg,axial
/content/drive/MyDrive/281_final_project/plane_classification_data/Training/pituitary/Tr-pi_0811.jpg,coronal
/content/drive/MyDrive/281_final_project/plane_classification_data/Training/pituitary/Tr-pi_0812.jpg,coronal
/content/drive/MyDrive/281_final_project/plane_classification_data/Training/pituitary/Tr-pi_0813.jpg,coronal
/content/drive/MyDrive/281_final_project/plane_classification_data/Training/pituitary/Tr-pi_0814.jpg,coronal
/content/drive/MyDrive/281_final_project/plane_classification_data/Training/pituitary/Tr-pi_0815.jpg,coronal
/content/drive/MyDrive/281_final_project/plane_classification_data/Training/pituitary/Tr-pi_0816.jpg,coronal
/content/drive/MyDrive/281_final_project/plane_classification_data/Training/pituitary/Tr-pi_0817.jpg,coronal
/content/drive/MyDrive/281_final_project/plane_classification_data/Training/pituitary/Tr-pi_0818.jpg,coronal
/content/drive/MyDrive/281_final_project/plane_classification_data/Training/pituitary/Tr-pi_0819.jpg,coronal
/content/drive/MyDrive/281_final_project/plane_classification_data/Training/pituitary/Tr-pi_0820.jpg,coronal
/content/drive/MyDrive/281_final_project/plane_classification_data/Training/pituitary/Tr-pi_0821.jpg,coronal
/content/drive/MyDrive/281_final_project/plane_classification_data/Training/pituitary/Tr-pi_0822.jpg,sagittal
/content/drive/MyDrive/281_final_project/plane_classification_data/Training/pituitary/Tr-pi_0823.jpg,sagittal
/content/drive/MyDrive/281_final_project/plane_classification_data/Training/pituitary/Tr-pi_0824.jpg,sagittal
/content/drive/MyDrive/281_final_project/plane_classification_data/Training/pituitary/Tr-pi_0825.jpg,axial
/content/drive/MyDrive/281_final_project/plane_classification_data/Training/pituitary/Tr-pi_0826.jpg,sagittal
/content/drive/MyDrive/281_final_project/plane_classification_data/Training/pituitary/Tr-pi_0827.jpg,sagittal
/content/drive/MyDrive/281_final_project/plane_classification_data/Training/pituitary/Tr-pi_0828.jpg,sagittal
/content/drive/MyDrive/281_final_project/plane_classification_data/Training/pituitary/Tr-pi_0829.jpg,sagittal
/content/drive/MyDrive/281_final_project/plane_classification_data/Training/pituitary/Tr-pi_0830.jpg,sagittal
/content/drive/MyDrive/281_final_project/plane_classification_data/Training/pituitary/Tr-pi_0831.jpg,sagittal
/content/drive/MyDrive/281_final_project/plane_classification_data/Training/pituitary/Tr-pi_0832.jpg,sagittal
/content/drive/MyDrive/281_final_project/plane_classification_data/Training/pituitary/Tr-pi_0833.jpg,axial
/content/drive/MyDrive/281_final_project/plane_classification_data/Training/pituitary/Tr-pi_0834.jpg,sagittal
/content/drive/MyDrive/281_final_project/plane_classification_data/Training/pituitary/Tr-pi_0835.jpg,sagittal
/content/drive/MyDrive/281_final_project/plane_classification_data/Training/pituitary/Tr-pi_0836.jpg,sagittal
/content/drive/MyDrive/281_final_project/plane_classification_data/Training/pituitary/Tr-pi_0837.jpg,sagittal
/content/drive/MyDrive/281_final_project/plane_classification_data/Training/pituitary/Tr-pi_0838.jpg,sagittal
/content/drive/MyDrive/281_final_project/plane_classification_data/Training/pituitary/Tr-pi_0839.jpg,sagittal
/content/drive/MyDrive/281_final_project/plane_classification_data/Training/pituitary/Tr-pi_0840.jpg,sagittal
/content/drive/MyDrive/281_final_project/plane_classification_data/Training/pituitary/Tr-pi_0841.jpg,axial
/content/drive/MyDrive/281_final_project/plane_classification_data/Training/pituitary/Tr-pi_0842.jpg,sagittal
/content/drive/MyDrive/281_final_project/plane_classification_data/Training/pituitary/Tr-pi_0843.jpg,sagittal
/content/drive/MyDrive/281_final_project/plane_classification_data/Training/pituitary/Tr-pi_0844.jpg,sagittal
/content/drive/MyDrive/281_final_project/plane_classification_data/Training/pituitary/Tr-pi_0845.jpg,sagittal
/content/drive/MyDrive/281_final_project/plane_classification_data/Training/pituitary/Tr-pi_0846.jpg,sagittal
/content/drive/MyDrive/281_final_project/plane_classification_data/Training/pituitary/Tr-pi_0847.jpg,sagittal
/content/drive/MyDrive/281_final_project/plane_classification_data/Training/pituitary/Tr-pi_0848.jpg,sagittal
/content/drive/MyDrive/281_final_project/plane_classification_data/Training/pituitary/Tr-pi_0849.jpg,sagittal
/content/drive/MyDrive/281_final_project/plane_classification_data/Training/pituitary/Tr-pi_0850.jpg,sagittal
/content/drive/MyDrive/281_final_project/plane_classification_data/Training/pituitary/Tr-pi_0851.jpg,sagittal
/content/drive/MyDrive/281_final_project/plane_classification_data/Training/pituitary/Tr-pi_0852.jpg,sagittal
/content/drive/MyDrive/281_final_project/plane_classification_data/Training/pituitary/Tr-pi_0853.jpg,sagittal
/content/drive/MyDrive/281_final_project/plane_classification_data/Training/pituitary/Tr-pi_0854.jpg,sagittal
/content/drive/MyDrive/281_final_project/plane_classification_data/Training/pituitary/Tr-pi_0855.jpg,axial
/content/drive/MyDrive/281_final_project/plane_classification_data/Training/pituitary/Tr-pi_0856.jpg,sagittal
